SSS JG,90th,75th,50th,25th,10th,AB+,AB+-25%,AB++25%,Job Grade(SSS Guide Chart),Fullname,Compa Range,Mid (yearly),Min (yearly),Max (yearly)
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1020072,765054,1275090,9,Gracie Horley,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1020888,765666,1276110,9,Konstantin Muldownie,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1021416,766062,1276770,9,Howey Woolis,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1022856,767142,1278570,9,Audi Pibworth,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1024944,768708,1281180,9,Pablo Kerin,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1025064,768798,1281330,9,Adriano Purselowe,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1026276,769707,1282845,9,Ezri Cours,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1026816,770112,1283520,9,Elisabeth Pettyfar,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1028928,771696,1286160,9,Nancey Luetkemeyers,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1030608,772956,1288260,9,Ariadne Isakov,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1031784,773838,1289730,9,Nevil Callaby,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1031844,773883,1289805,9,Venita MacCague,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1032456,774342,1290570,9,Felicity Hayler,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1033224,774918,1291530,9,Jedidiah Orrick,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1037136,777852,1296420,9,Bengt Keaves,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1037820,778365,1297275,9,Aube Bassill,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1039668,779751,1299585,9,Francine Fernez,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1044468,783351,1305585,9,Paule Mapplebeck,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1045704,784278,1307130,9,Selig Draysey,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1046100,784575,1307625,9,Eldridge Artois,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1048164,786123,1310205,9,Samuele Creek,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1049796,787347,1312245,9,Hamish Carlsen,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1051548,788661,1314435,9,Edin Savill,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1052448,789336,1315560,9,Franciska Cubbin,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1053144,789858,1316430,9,Mamie Neagle,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1054548,790911,1318185,9,Cristine Lambdon,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1057464,793098,1321830,9,Bette Veevers,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1060584,795438,1325730,9,Candice Libreros,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1063308,797481,1329135,9,Lindy Carratt,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1064712,798534,1330890,9,Celie Jedrys,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1072212,804159,1340265,9,Carolynn Gilby,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1072344,804258,1340430,9,Morley Dmitriev,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1072392,804294,1340490,9,Gigi Wrack,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1074324,805743,1342905,9,Kalila Bengochea,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1077252,807939,1346565,9,Axel Aicheson,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1077420,808065,1346775,9,Blaire Dinneen,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1079520,809640,1349400,9,Conrado Brearley,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1082244,811683,1352805,9,Saraann Justice,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1085016,813762,1356270,9,Ilene Moffat,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1085844,814383,1357305,9,Padraig Pabel,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1088712,816534,1360890,9,Bella Stearn,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1094424,820818,1368030,9,Michele Deane,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1095984,821988,1369980,9,Adria Smurfit,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1096884,822663,1371105,9,Vita Cicchelli,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1098756,824067,1373445,9,Ellette McKean,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1102980,827235,1378725,9,Gwenore Bernucci,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1104264,828198,1380330,9,Wallas Crinage,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1108368,831276,1385460,9,Karyl Ponten,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1109796,832347,1387245,9,Noak Pointing,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1110264,832698,1387830,9,Port Lording,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1111356,833517,1389195,9,Ignacius Kelberman,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1111608,833706,1389510,9,Dita Perch,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1113336,835002,1391670,9,Aurlie Demeza,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1113576,835182,1391970,9,Ettore Gorusso,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1114608,835956,1393260,9,Danielle Viste,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1115940,836955,1394925,9,Marc Calver,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1116096,837072,1395120,9,Flinn Redferne,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1116180,837135,1395225,9,Son Crowther,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1118040,838530,1397550,9,Timothy Plewright,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1118172,838629,1397715,9,Josephine Stickley,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1118952,839214,1398690,9,Yelena Stamp,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1119492,839619,1399365,9,Ketti Keighley,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1121880,841410,1402350,9,Judie Lowndsborough,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1123092,842319,1403865,9,Caryl Loving,Below 75%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1131816,848862,1414770,9,Libby Mustoe,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1133004,849753,1416255,9,Rusty Rishbrook,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1133988,850491,1417485,9,Elly Kennan,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1134408,850806,1418010,9,Cole Vost,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1137492,853119,1421865,9,Kris Barnes,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1137720,853290,1422150,9,Zsa zsa Valentin,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1147092,860319,1433865,9,Jamie Blazejewski,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1147716,860787,1434645,9,Dino Bragge,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1149696,862272,1437120,9,Kathye Malia,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1154040,865530,1442550,9,Maridel O'Hederscoll,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1154244,865683,1442805,9,Sasha Incogna,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1154256,865692,1442820,9,Ashli Hales,75% - 84%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1456476,1092357,1820595,9,Kain Libero,95% - 104%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1473732,1105299,1842165,9,Susanne Wisam,95% - 104%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1590756,1193067,1988445,9,Kalie Swancott,105% - 114%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1686456,1264842,2108070,9,Allister Noads,105% - 114%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1704900,1278675,2131125,9,Wells Mulholland,105% - 114%,฿1500452.142,฿1125339.1065,฿1875565.1775
9,฿3767138.644,฿2820505.3983,฿1951108.6428,฿1442655.1314,฿1136656.6677,$1709856,1282392,2137320,9,Evvy Labbez,105% - 114%,฿1500452.142,฿1125339.1065,฿1875565.1775
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1155828,866871,1444785,10,Jerrome Furney,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1158168,868626,1447710,10,Alasteir Muge,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1159584,869688,1449480,10,Emilie Panter,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1161348,871011,1451685,10,Friederike Wandrey,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1161672,871254,1452090,10,Kane Skillicorn,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1161684,871263,1452105,10,Camilla Caistor,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1163304,872478,1454130,10,Charlot Shoorbrooke,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1165512,874134,1456890,10,Vernen Powner,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1165836,874377,1457295,10,Jayne Mickleburgh,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1170504,877878,1463130,10,Nichols Baty,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1171140,878355,1463925,10,Shela Toseland,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1173528,880146,1466910,10,Timothee MacFadyen,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1173732,880299,1467165,10,Janeczka Osmond,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1173888,880416,1467360,10,Trueman Jirasek,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1181220,885915,1476525,10,Bonni Coal,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1183296,887472,1479120,10,Lacy Domerc,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1184316,888237,1480395,10,Marthe Mattisson,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1188624,891468,1485780,10,Lynda Robken,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1190436,892827,1488045,10,Dorey Arpur,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1195224,896418,1494030,10,Tommy Cawthorn,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1199232,899424,1499040,10,Glenda Peacock,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1203768,902826,1504710,10,Rolando Pioch,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1206912,905184,1508640,10,Verina Bottrell,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1207032,905274,1508790,10,Celestine Kyngdon,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1208520,906390,1510650,10,Lonni Lelievre,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1208604,906453,1510755,10,Mimi Mawditt,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1209816,907362,1512270,10,Ashlee Mc Combe,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1211100,908325,1513875,10,Amelita Liveley,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1214520,910890,1518150,10,Grantham Sandercock,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
10,฿4422911.9386,฿3392746.1852,฿2430783.9423,฿1710687.0074,฿1276096.4037,$1216896,912672,1521120,10,Gerta Littlewood,Below 75%,฿1760090.7975,฿1320068.0983,฿2200113.4967
